filepath,label,label_tag
Val/Tomato___late_blight/plantvillage___Tomato___late_blight___000026.jpg,3,late_blight
Val/Tomato___late_blight/plantvillage___Tomato___late_blight___000027.jpg,3,late_blight
Val/Tomato___late_blight/plantvillage___Tomato___late_blight___000028.jpg,3,late_blight
Val/Tomato___late_blight/plantvillage___Tomato___late_blight___000029.jpg,3,late_blight
Val/Tomato___late_blight/plantvillage___Tomato___late_blight___000030.jpg,3,late_blight
Val/Tomato___late_blight/plantvillage___Tomato___late_blight___000031.jpg,3,late_blight
Val/Tomato___late_blight/plantvillage___Tomato___late_blight___000032.jpg,3,late_blight
Val/Tomato___late_blight/plantvillage___Tomato___late_blight___000033.jpg,3,late_blight
Val/Tomato___late_blight/plantvillage___Tomato___late_blight___000034.jpg,3,late_blight
Val/Tomato___late_blight/plantvillage___Tomato___late_blight___000035.jpg,3,late_blight
Val/Tomato___late_blight/plantvillage___Tomato___late_blight___000036.jpg,3,late_blight
Val/Tomato___late_blight/plantvillage___Tomato___late_blight___000037.jpg,3,late_blight
Val/Tomato___late_blight/plantvillage___Tomato___late_blight___000038.jpg,3,late_blight
Val/Tomato___late_blight/plantvillage___Tomato___late_blight___000039.jpg,3,late_blight
Val/Tomato___late_blight/plantvillage___Tomato___late_blight___000040.jpg,3,late_blight
Val/Tomato___late_blight/plantvillage___Tomato___late_blight___000041.jpg,3,late_blight
Val/Tomato___late_blight/plantvillage___Tomato___late_blight___000042.jpg,3,late_blight
Val/Tomato___late_blight/plantvillage___Tomato___late_blight___000043.jpg,3,late_blight
Val/Tomato___late_blight/plantvillage___Tomato___late_blight___000044.jpg,3,late_blight
Val/Tomato___late_blight/plantvillage___Tomato___late_blight___000045.jpg,3,late_blight
Val/Tomato___late_blight/plantvillage___Tomato___late_blight___000046.jpg,3,late_blight
Val/Tomato___late_blight/plantvillage___Tomato___late_blight___000047.jpg,3,late_blight
Val/Tomato___late_blight/plantvillage___Tomato___late_blight___000048.jpg,3,late_blight
Val/Tomato___late_blight/plantvillage___Tomato___late_blight___000049.jpg,3,late_blight
Val/Tomato___late_blight/plantvillage___Tomato___late_blight___000050.jpg,3,late_blight
Val/Tomato___late_blight/plantvillage___Tomato___late_blight___000051.jpg,3,late_blight
Val/Tomato___late_blight/plantvillage___Tomato___late_blight___000052.jpg,3,late_blight
Val/Tomato___late_blight/plantvillage___Tomato___late_blight___000053.jpg,3,late_blight
Val/Tomato___late_blight/plantvillage___Tomato___late_blight___000054.jpg,3,late_blight
Val/Tomato___late_blight/plantvillage___Tomato___late_blight___000055.jpg,3,late_blight
Val/Tomato___late_blight/plantvillage___Tomato___late_blight___000056.jpg,3,late_blight
Val/Tomato___late_blight/plantvillage___Tomato___late_blight___000057.jpg,3,late_blight
Val/Tomato___late_blight/plantvillage___Tomato___late_blight___000058.jpg,3,late_blight
Val/Tomato___late_blight/plantvillage___Tomato___late_blight___000059.jpg,3,late_blight
Val/Tomato___late_blight/plantvillage___Tomato___late_blight___000060.jpg,3,late_blight
Val/Tomato___late_blight/plantvillage___Tomato___late_blight___000061.jpg,3,late_blight
Val/Tomato___late_blight/plantvillage___Tomato___late_blight___000062.jpg,3,late_blight
Val/Tomato___late_blight/plantvillage___Tomato___late_blight___000063.jpg,3,late_blight
Val/Tomato___late_blight/plantvillage___Tomato___late_blight___000064.jpg,3,late_blight
Val/Tomato___late_blight/plantvillage___Tomato___late_blight___000065.jpg,3,late_blight
Val/Tomato___late_blight/plantvillage___Tomato___late_blight___000066.jpg,3,late_blight
Val/Tomato___late_blight/plantvillage___Tomato___late_blight___000067.jpg,3,late_blight
Val/Tomato___late_blight/plantvillage___Tomato___late_blight___000068.jpg,3,late_blight
Val/Tomato___late_blight/plantvillage___Tomato___late_blight___000069.jpg,3,late_blight
Val/Tomato___late_blight/plantvillage___Tomato___late_blight___000070.jpg,3,late_blight
Val/Tomato___late_blight/plantvillage___Tomato___late_blight___000071.jpg,3,late_blight
Val/Tomato___late_blight/plantvillage___Tomato___late_blight___000072.jpg,3,late_blight
Val/Tomato___late_blight/plantvillage___Tomato___late_blight___000073.jpg,3,late_blight
Val/Tomato___late_blight/plantvillage___Tomato___late_blight___000074.jpg,3,late_blight
Val/Tomato___late_blight/plantvillage___Tomato___late_blight___000075.jpg,3,late_blight
Val/Tomato___late_blight/plantvillage___Tomato___late_blight___000076.jpg,3,late_blight
Val/Tomato___late_blight/plantvillage___Tomato___late_blight___000077.jpg,3,late_blight
Val/Tomato___late_blight/plantvillage___Tomato___late_blight___000078.jpg,3,late_blight
Val/Tomato___late_blight/plantvillage___Tomato___late_blight___000079.jpg,3,late_blight
Val/Tomato___late_blight/plantvillage___Tomato___late_blight___000080.jpg,3,late_blight
Val/Tomato___late_blight/plantvillage___Tomato___late_blight___000081.jpg,3,late_blight
Val/Tomato___late_blight/plantvillage___Tomato___late_blight___000082.jpg,3,late_blight
Val/Tomato___late_blight/plantvillage___Tomato___late_blight___000083.jpg,3,late_blight
Val/Tomato___late_blight/plantvillage___Tomato___late_blight___000084.jpg,3,late_blight
Val/Tomato___late_blight/plantvillage___Tomato___late_blight___000085.jpg,3,late_blight
Val/Tomato___late_blight/plantvillage___Tomato___late_blight___000086.jpg,3,late_blight
Val/Tomato___late_blight/plantvillage___Tomato___late_blight___000087.jpg,3,late_blight
Val/Tomato___late_blight/plantvillage___Tomato___late_blight___000088.jpg,3,late_blight
Val/Tomato___late_blight/plantvillage___Tomato___late_blight___000089.jpg,3,late_blight
Val/Tomato___late_blight/plantvillage___Tomato___late_blight___000090.jpg,3,late_blight
Val/Tomato___late_blight/plantvillage___Tomato___late_blight___000091.jpg,3,late_blight
Val/Tomato___late_blight/plantvillage___Tomato___late_blight___000092.jpg,3,late_blight
Val/Tomato___late_blight/plantvillage___Tomato___late_blight___000093.jpg,3,late_blight
Val/Tomato___late_blight/plantvillage___Tomato___late_blight___000094.jpg,3,late_blight
Val/Tomato___late_blight/plantvillage___Tomato___late_blight___000095.jpg,3,late_blight
Val/Tomato___late_blight/plantvillage___Tomato___late_blight___000096.jpg,3,late_blight
Val/Tomato___late_blight/plantvillage___Tomato___late_blight___000097.jpg,3,late_blight
Val/Tomato___late_blight/plantvillage___Tomato___late_blight___000098.jpg,3,late_blight
Val/Tomato___late_blight/plantvillage___Tomato___late_blight___000099.jpg,3,late_blight
Val/Tomato___late_blight/plantvillage___Tomato___late_blight___000100.jpg,3,late_blight
Val/Tomato___late_blight/plantvillage___Tomato___late_blight___000101.jpg,3,late_blight
Val/Tomato___late_blight/plantvillage___Tomato___late_blight___000102.jpg,3,late_blight
Val/Tomato___late_blight/plantvillage___Tomato___late_blight___000103.jpg,3,late_blight
Val/Tomato___late_blight/plantvillage___Tomato___late_blight___000104.jpg,3,late_blight
Val/Tomato___late_blight/plantvillage___Tomato___late_blight___000105.jpg,3,late_blight
Val/Tomato___late_blight/plantvillage___Tomato___late_blight___000106.jpg,3,late_blight
Val/Tomato___late_blight/plantvillage___Tomato___late_blight___000107.jpg,3,late_blight
Val/Tomato___late_blight/plantvillage___Tomato___late_blight___000108.jpg,3,late_blight
Val/Tomato___late_blight/plantvillage___Tomato___late_blight___000109.jpg,3,late_blight
Val/Tomato___late_blight/plantvillage___Tomato___late_blight___000110.jpg,3,late_blight
Val/Tomato___late_blight/plantvillage___Tomato___late_blight___000111.jpg,3,late_blight
Val/Tomato___late_blight/plantvillage___Tomato___late_blight___000112.jpg,3,late_blight
Val/Tomato___late_blight/plantvillage___Tomato___late_blight___000113.jpg,3,late_blight
Val/Tomato___late_blight/plantvillage___Tomato___late_blight___000114.jpg,3,late_blight
Val/Tomato___late_blight/plantvillage___Tomato___late_blight___000115.jpg,3,late_blight
Val/Tomato___late_blight/plantvillage___Tomato___late_blight___000116.jpg,3,late_blight
Val/Tomato___late_blight/plantvillage___Tomato___late_blight___000117.jpg,3,late_blight
Val/Tomato___late_blight/plantvillage___Tomato___late_blight___000118.jpg,3,late_blight
Val/Tomato___late_blight/plantvillage___Tomato___late_blight___000119.jpg,3,late_blight
Val/Tomato___late_blight/plantvillage___Tomato___late_blight___000120.jpg,3,late_blight
Val/Tomato___late_blight/plantvillage___Tomato___late_blight___000121.jpg,3,late_blight
Val/Tomato___late_blight/plantvillage___Tomato___late_blight___000122.jpg,3,late_blight
Val/Tomato___late_blight/plantvillage___Tomato___late_blight___000123.jpg,3,late_blight
Val/Tomato___late_blight/plantvillage___Tomato___late_blight___000124.jpg,3,late_blight
Val/Tomato___late_blight/plantvillage___Tomato___late_blight___000125.jpg,3,late_blight
Val/Tomato___late_blight/plantvillage___Tomato___late_blight___000126.jpg,3,late_blight
Val/Tomato___late_blight/plantvillage___Tomato___late_blight___000127.jpg,3,late_blight
Val/Tomato___late_blight/plantvillage___Tomato___late_blight___000128.jpg,3,late_blight
Val/Tomato___late_blight/plantvillage___Tomato___late_blight___000129.jpg,3,late_blight
Val/Tomato___late_blight/plantvillage___Tomato___late_blight___000130.jpg,3,late_blight
Val/Tomato___late_blight/plantvillage___Tomato___late_blight___000131.jpg,3,late_blight
Val/Tomato___late_blight/plantvillage___Tomato___late_blight___000132.jpg,3,late_blight
Val/Tomato___late_blight/plantvillage___Tomato___late_blight___000133.jpg,3,late_blight
Val/Tomato___late_blight/plantvillage___Tomato___late_blight___000134.jpg,3,late_blight
Val/Tomato___late_blight/plantvillage___Tomato___late_blight___000135.jpg,3,late_blight
Val/Tomato___late_blight/plantvillage___Tomato___late_blight___000136.jpg,3,late_blight
Val/Tomato___late_blight/plantvillage___Tomato___late_blight___000137.jpg,3,late_blight
Val/Tomato___late_blight/plantvillage___Tomato___late_blight___000138.jpg,3,late_blight
Val/Tomato___late_blight/plantvillage___Tomato___late_blight___000139.jpg,3,late_blight
Val/Tomato___late_blight/plantvillage___Tomato___late_blight___000140.jpg,3,late_blight
Val/Tomato___late_blight/plantvillage___Tomato___late_blight___000141.jpg,3,late_blight
Val/Tomato___late_blight/plantvillage___Tomato___late_blight___000142.jpg,3,late_blight
Val/Tomato___late_blight/plantvillage___Tomato___late_blight___000143.jpg,3,late_blight
Val/Tomato___late_blight/plantvillage___Tomato___late_blight___000144.jpg,3,late_blight
Val/Tomato___late_blight/plantvillage___Tomato___late_blight___000145.jpg,3,late_blight
Val/Tomato___late_blight/plantvillage___Tomato___late_blight___000146.jpg,3,late_blight
Val/Tomato___late_blight/plantvillage___Tomato___late_blight___000147.jpg,3,late_blight
Val/Tomato___late_blight/plantvillage___Tomato___late_blight___000148.jpg,3,late_blight
Val/Tomato___late_blight/plantvillage___Tomato___late_blight___000149.jpg,3,late_blight
Val/Tomato___late_blight/plantvillage___Tomato___late_blight___000150.jpg,3,late_blight
Val/Tomato___late_blight/plantvillage___Tomato___late_blight___000151.jpg,3,late_blight
Val/Tomato___late_blight/plantvillage___Tomato___late_blight___000152.jpg,3,late_blight
Val/Tomato___late_blight/plantvillage___Tomato___late_blight___000153.jpg,3,late_blight
Val/Tomato___late_blight/plantvillage___Tomato___late_blight___000154.jpg,3,late_blight
Val/Tomato___late_blight/plantvillage___Tomato___late_blight___000155.jpg,3,late_blight
Val/Tomato___late_blight/plantvillage___Tomato___late_blight___000156.jpg,3,late_blight
Val/Tomato___late_blight/plantvillage___Tomato___late_blight___000157.jpg,3,late_blight
Val/Tomato___late_blight/plantvillage___Tomato___late_blight___000158.jpg,3,late_blight
Val/Tomato___late_blight/plantvillage___Tomato___late_blight___000159.jpg,3,late_blight
Val/Tomato___late_blight/plantvillage___Tomato___late_blight___000160.jpg,3,late_blight
Val/Tomato___late_blight/plantvillage___Tomato___late_blight___000161.jpg,3,late_blight
Val/Tomato___late_blight/plantvillage___Tomato___late_blight___000162.jpg,3,late_blight
Val/Tomato___late_blight/plantvillage___Tomato___late_blight___000163.jpg,3,late_blight
Val/Tomato___late_blight/plantvillage___Tomato___late_blight___000164.jpg,3,late_blight
Val/Tomato___late_blight/plantvillage___Tomato___late_blight___000165.jpg,3,late_blight
Val/Tomato___late_blight/plantvillage___Tomato___late_blight___000166.jpg,3,late_blight
Val/Tomato___late_blight/plantvillage___Tomato___late_blight___000167.jpg,3,late_blight
Val/Tomato___late_blight/plantvillage___Tomato___late_blight___000168.jpg,3,late_blight
Val/Tomato___late_blight/plantvillage___Tomato___late_blight___000169.jpg,3,late_blight
Val/Tomato___late_blight/plantvillage___Tomato___late_blight___000170.jpg,3,late_blight
Val/Tomato___late_blight/plantvillage___Tomato___late_blight___000171.jpg,3,late_blight
Val/Tomato___late_blight/plantvillage___Tomato___late_blight___000172.jpg,3,late_blight
Val/Tomato___late_blight/plantvillage___Tomato___late_blight___000173.jpg,3,late_blight
Val/Tomato___late_blight/plantvillage___Tomato___late_blight___000174.jpg,3,late_blight
Val/Tomato___late_blight/plantvillage___Tomato___late_blight___000175.jpg,3,late_blight
Val/Tomato___late_blight/plantvillage___Tomato___late_blight___000176.jpg,3,late_blight
Val/Tomato___late_blight/plantvillage___Tomato___late_blight___000177.jpg,3,late_blight
Val/Tomato___late_blight/plantvillage___Tomato___late_blight___000178.jpg,3,late_blight
Val/Tomato___late_blight/plantvillage___Tomato___late_blight___000179.jpg,3,late_blight
Val/Tomato___late_blight/plantvillage___Tomato___late_blight___000180.jpg,3,late_blight
Val/Tomato___late_blight/plantvillage___Tomato___late_blight___000181.jpg,3,late_blight
Val/Tomato___late_blight/plantvillage___Tomato___late_blight___000182.jpg,3,late_blight
Val/Tomato___late_blight/plantvillage___Tomato___late_blight___000183.jpg,3,late_blight
Val/Tomato___late_blight/plantvillage___Tomato___late_blight___000184.jpg,3,late_blight
Val/Tomato___late_blight/plantvillage___Tomato___late_blight___000185.jpg,3,late_blight
Val/Tomato___late_blight/plantvillage___Tomato___late_blight___000186.jpg,3,late_blight
Val/Tomato___late_blight/plantvillage___Tomato___late_blight___000187.jpg,3,late_blight
Val/Tomato___late_blight/plantvillage___Tomato___late_blight___000188.jpg,3,late_blight
Val/Tomato___late_blight/plantvillage___Tomato___late_blight___000189.jpg,3,late_blight
Val/Tomato___late_blight/plantvillage___Tomato___late_blight___000190.jpg,3,late_blight
Val/Tomato___late_blight/plantvillage___Tomato___late_blight___000191.jpg,3,late_blight
Val/Tomato___late_blight/plantvillage___Tomato___late_blight___000192.jpg,3,late_blight
Val/Tomato___late_blight/plantvillage___Tomato___late_blight___000193.jpg,3,late_blight
Val/Tomato___late_blight/plantvillage___Tomato___late_blight___000194.jpg,3,late_blight
Val/Tomato___late_blight/plantvillage___Tomato___late_blight___000195.jpg,3,late_blight
Val/Tomato___late_blight/plantvillage___Tomato___late_blight___000196.jpg,3,late_blight
Val/Tomato___late_blight/plantvillage___Tomato___late_blight___000197.jpg,3,late_blight
Val/Tomato___late_blight/plantvillage___Tomato___late_blight___000198.jpg,3,late_blight
Val/Tomato___late_blight/plantvillage___Tomato___late_blight___000199.jpg,3,late_blight
Val/Tomato___late_blight/plantvillage___Tomato___late_blight___000200.jpg,3,late_blight
Val/Tomato___late_blight/plantvillage___Tomato___late_blight___000201.jpg,3,late_blight
Val/Tomato___late_blight/plantvillage___Tomato___late_blight___000202.jpg,3,late_blight
Val/Tomato___late_blight/plantvillage___Tomato___late_blight___000203.jpg,3,late_blight
Val/Tomato___late_blight/plantvillage___Tomato___late_blight___000204.jpg,3,late_blight
Val/Tomato___late_blight/plantvillage___Tomato___late_blight___000205.jpg,3,late_blight
Val/Tomato___late_blight/plantvillage___Tomato___late_blight___000206.jpg,3,late_blight
Val/Tomato___late_blight/plantvillage___Tomato___late_blight___000207.jpg,3,late_blight
Val/Tomato___late_blight/plantvillage___Tomato___late_blight___000208.jpg,3,late_blight
Val/Tomato___late_blight/plantvillage___Tomato___late_blight___000209.jpg,3,late_blight
Val/Tomato___late_blight/plantvillage___Tomato___late_blight___000210.jpg,3,late_blight
Val/Tomato___late_blight/plantvillage___Tomato___late_blight___000211.jpg,3,late_blight
Val/Tomato___late_blight/plantvillage___Tomato___late_blight___000212.jpg,3,late_blight
Val/Tomato___late_blight/plantvillage___Tomato___late_blight___000213.jpg,3,late_blight
Val/Tomato___late_blight/plantvillage___Tomato___late_blight___000214.jpg,3,late_blight
Val/Tomato___late_blight/plantvillage___Tomato___late_blight___000215.jpg,3,late_blight
Val/Tomato___late_blight/plantvillage___Tomato___late_blight___000216.jpg,3,late_blight
Val/Tomato___late_blight/plantvillage___Tomato___late_blight___000217.jpg,3,late_blight
Val/Tomato___late_blight/plantvillage___Tomato___late_blight___000218.jpg,3,late_blight
Val/Tomato___late_blight/plantvillage___Tomato___late_blight___000219.jpg,3,late_blight
Val/Tomato___late_blight/plantvillage___Tomato___late_blight___000220.jpg,3,late_blight
Val/Tomato___late_blight/plantvillage___Tomato___late_blight___000221.jpg,3,late_blight
Val/Tomato___late_blight/plantvillage___Tomato___late_blight___000222.jpg,3,late_blight
Val/Tomato___late_blight/plantvillage___Tomato___late_blight___000223.jpg,3,late_blight
Val/Tomato___late_blight/plantvillage___Tomato___late_blight___000224.jpg,3,late_blight
Val/Tomato___late_blight/plantvillage___Tomato___late_blight___000225.jpg,3,late_blight
Val/Tomato___late_blight/plantvillage___Tomato___late_blight___000226.jpg,3,late_blight
Val/Tomato___late_blight/plantvillage___Tomato___late_blight___000227.jpg,3,late_blight
Val/Tomato___late_blight/plantvillage___Tomato___late_blight___000228.jpg,3,late_blight
Val/Tomato___late_blight/plantvillage___Tomato___late_blight___000229.jpg,3,late_blight
Val/Tomato___late_blight/plantvillage___Tomato___late_blight___000230.jpg,3,late_blight
Val/Tomato___late_blight/plantvillage___Tomato___late_blight___000231.jpg,3,late_blight
Val/Tomato___late_blight/plantvillage___Tomato___late_blight___000232.jpg,3,late_blight
Val/Tomato___late_blight/plantvillage___Tomato___late_blight___000233.jpg,3,late_blight
Val/Tomato___late_blight/plantvillage___Tomato___late_blight___000234.jpg,3,late_blight
Val/Tomato___late_blight/plantvillage___Tomato___late_blight___000235.jpg,3,late_blight
Val/Tomato___late_blight/plantvillage___Tomato___late_blight___000236.jpg,3,late_blight
Val/Tomato___late_blight/plantvillage___Tomato___late_blight___000237.jpg,3,late_blight
Val/Tomato___late_blight/plantvillage___Tomato___late_blight___000238.jpg,3,late_blight
Val/Tomato___late_blight/plantvillage___Tomato___late_blight___000239.jpg,3,late_blight
Val/Tomato___late_blight/plantvillage___Tomato___late_blight___000240.jpg,3,late_blight
Val/Tomato___late_blight/plantvillage___Tomato___late_blight___000241.jpg,3,late_blight
Val/Tomato___late_blight/plantvillage___Tomato___late_blight___000242.jpg,3,late_blight
Val/Tomato___late_blight/plantvillage___Tomato___late_blight___000243.jpg,3,late_blight
Val/Tomato___late_blight/plantvillage___Tomato___late_blight___000244.jpg,3,late_blight
Val/Tomato___late_blight/plantvillage___Tomato___late_blight___000245.jpg,3,late_blight
Val/Tomato___late_blight/plantvillage___Tomato___late_blight___000246.jpg,3,late_blight
Val/Tomato___late_blight/plantvillage___Tomato___late_blight___000247.jpg,3,late_blight
Val/Tomato___late_blight/plantvillage___Tomato___late_blight___000248.jpg,3,late_blight
Val/Tomato___late_blight/plantvillage___Tomato___late_blight___000249.jpg,3,late_blight
Val/Tomato___late_blight/plantvillage___Tomato___late_blight___000250.jpg,3,late_blight
Val/Tomato___late_blight/plantvillage___Tomato___late_blight___000251.jpg,3,late_blight
Val/Tomato___late_blight/plantvillage___Tomato___late_blight___000252.jpg,3,late_blight
Val/Tomato___late_blight/plantvillage___Tomato___late_blight___000253.jpg,3,late_blight
Val/Tomato___late_blight/plantvillage___Tomato___late_blight___000254.jpg,3,late_blight
Val/Tomato___late_blight/plantvillage___Tomato___late_blight___000255.jpg,3,late_blight
Val/Tomato___late_blight/plantvillage___Tomato___late_blight___000256.jpg,3,late_blight
Val/Tomato___late_blight/plantvillage___Tomato___late_blight___000257.jpg,3,late_blight
Val/Tomato___late_blight/plantvillage___Tomato___late_blight___000258.jpg,3,late_blight
Val/Tomato___late_blight/plantvillage___Tomato___late_blight___000259.jpg,3,late_blight
Val/Tomato___late_blight/plantvillage___Tomato___late_blight___000260.jpg,3,late_blight
Val/Tomato___late_blight/plantvillage___Tomato___late_blight___000261.jpg,3,late_blight
Val/Tomato___late_blight/plantvillage___Tomato___late_blight___000262.jpg,3,late_blight
Val/Tomato___late_blight/plantvillage___Tomato___late_blight___000263.jpg,3,late_blight
Val/Tomato___late_blight/plantvillage___Tomato___late_blight___000264.jpg,3,late_blight
Val/Tomato___late_blight/plantvillage___Tomato___late_blight___000265.jpg,3,late_blight
Val/Tomato___late_blight/plantvillage___Tomato___late_blight___000266.jpg,3,late_blight
Val/Tomato___late_blight/plantvillage___Tomato___late_blight___000267.jpg,3,late_blight
Val/Tomato___late_blight/plantvillage___Tomato___late_blight___000268.jpg,3,late_blight
Val/Tomato___late_blight/plantvillage___Tomato___late_blight___000269.jpg,3,late_blight
Val/Tomato___late_blight/plantvillage___Tomato___late_blight___000270.jpg,3,late_blight
Val/Tomato___late_blight/plantvillage___Tomato___late_blight___000271.jpg,3,late_blight
Val/Tomato___late_blight/plantvillage___Tomato___late_blight___000272.jpg,3,late_blight
Val/Tomato___late_blight/plantvillage___Tomato___late_blight___000273.jpg,3,late_blight
Val/Tomato___late_blight/plantvillage___Tomato___late_blight___000274.jpg,3,late_blight
Val/Tomato___late_blight/plantvillage___Tomato___late_blight___000275.jpg,3,late_blight
Val/Tomato___late_blight/plantvillage___Tomato___late_blight___000276.jpg,3,late_blight
Val/Tomato___late_blight/plantvillage___Tomato___late_blight___000277.jpg,3,late_blight
Val/Tomato___late_blight/plantvillage___Tomato___late_blight___000278.jpg,3,late_blight
Val/Tomato___late_blight/plantvillage___Tomato___late_blight___000279.jpg,3,late_blight
Val/Tomato___late_blight/plantvillage___Tomato___late_blight___000280.jpg,3,late_blight
Val/Tomato___late_blight/plantvillage___Tomato___late_blight___000281.jpg,3,late_blight
Val/Tomato___late_blight/plantvillage___Tomato___late_blight___000282.jpg,3,late_blight
Val/Tomato___late_blight/plantvillage___Tomato___late_blight___000283.jpg,3,late_blight
Val/Tomato___late_blight/plantvillage___Tomato___late_blight___000284.jpg,3,late_blight
Val/Tomato___late_blight/plantvillage___Tomato___late_blight___000285.jpg,3,late_blight
Val/Tomato___leaf_mold/plantvillage___Tomato___leaf_mold___000000.jpg,4,leaf_mold
Val/Tomato___leaf_mold/plantvillage___Tomato___leaf_mold___000001.jpg,4,leaf_mold
Val/Tomato___leaf_mold/plantvillage___Tomato___leaf_mold___000002.jpg,4,leaf_mold
Val/Tomato___leaf_mold/plantvillage___Tomato___leaf_mold___000003.jpg,4,leaf_mold
Val/Tomato___leaf_mold/plantvillage___Tomato___leaf_mold___000004.jpg,4,leaf_mold
Val/Tomato___leaf_mold/plantvillage___Tomato___leaf_mold___000005.jpg,4,leaf_mold
Val/Tomato___leaf_mold/plantvillage___Tomato___leaf_mold___000006.jpg,4,leaf_mold
Val/Tomato___leaf_mold/plantvillage___Tomato___leaf_mold___000007.jpg,4,leaf_mold
Val/Tomato___leaf_mold/plantvillage___Tomato___leaf_mold___000008.jpg,4,leaf_mold
Val/Tomato___leaf_mold/plantvillage___Tomato___leaf_mold___000009.jpg,4,leaf_mold
Val/Tomato___leaf_mold/plantvillage___Tomato___leaf_mold___000010.jpg,4,leaf_mold
Val/Tomato___leaf_mold/plantvillage___Tomato___leaf_mold___000011.jpg,4,leaf_mold
Val/Tomato___leaf_mold/plantvillage___Tomato___leaf_mold___000012.jpg,4,leaf_mold
Val/Tomato___leaf_mold/plantvillage___Tomato___leaf_mold___000013.jpg,4,leaf_mold
Val/Tomato___leaf_mold/plantvillage___Tomato___leaf_mold___000014.jpg,4,leaf_mold
Val/Tomato___leaf_mold/plantvillage___Tomato___leaf_mold___000015.jpg,4,leaf_mold
Val/Tomato___leaf_mold/plantvillage___Tomato___leaf_mold___000016.jpg,4,leaf_mold
Val/Tomato___leaf_mold/plantvillage___Tomato___leaf_mold___000017.jpg,4,leaf_mold
Val/Tomato___leaf_mold/plantvillage___Tomato___leaf_mold___000018.jpg,4,leaf_mold
Val/Tomato___leaf_mold/plantvillage___Tomato___leaf_mold___000019.jpg,4,leaf_mold
Val/Tomato___leaf_mold/plantvillage___Tomato___leaf_mold___000020.jpg,4,leaf_mold
Val/Tomato___leaf_mold/plantvillage___Tomato___leaf_mold___000021.jpg,4,leaf_mold
Val/Tomato___leaf_mold/plantvillage___Tomato___leaf_mold___000022.jpg,4,leaf_mold
Val/Tomato___leaf_mold/plantvillage___Tomato___leaf_mold___000023.jpg,4,leaf_mold
Val/Tomato___leaf_mold/plantvillage___Tomato___leaf_mold___000024.jpg,4,leaf_mold
Val/Tomato___leaf_mold/plantvillage___Tomato___leaf_mold___000025.jpg,4,leaf_mold
Val/Tomato___leaf_mold/plantvillage___Tomato___leaf_mold___000026.jpg,4,leaf_mold
Val/Tomato___leaf_mold/plantvillage___Tomato___leaf_mold___000027.jpg,4,leaf_mold
Val/Tomato___leaf_mold/plantvillage___Tomato___leaf_mold___000028.jpg,4,leaf_mold
Val/Tomato___leaf_mold/plantvillage___Tomato___leaf_mold___000029.jpg,4,leaf_mold
Val/Tomato___leaf_mold/plantvillage___Tomato___leaf_mold___000030.jpg,4,leaf_mold
Val/Tomato___leaf_mold/plantvillage___Tomato___leaf_mold___000031.jpg,4,leaf_mold
Val/Tomato___leaf_mold/plantvillage___Tomato___leaf_mold___000032.jpg,4,leaf_mold
Val/Tomato___leaf_mold/plantvillage___Tomato___leaf_mold___000033.jpg,4,leaf_mold
Val/Tomato___leaf_mold/plantvillage___Tomato___leaf_mold___000034.jpg,4,leaf_mold
Val/Tomato___leaf_mold/plantvillage___Tomato___leaf_mold___000035.jpg,4,leaf_mold
Val/Tomato___leaf_mold/plantvillage___Tomato___leaf_mold___000036.jpg,4,leaf_mold
Val/Tomato___leaf_mold/plantvillage___Tomato___leaf_mold___000037.jpg,4,leaf_mold
Val/Tomato___leaf_mold/plantvillage___Tomato___leaf_mold___000038.jpg,4,leaf_mold
Val/Tomato___leaf_mold/plantvillage___Tomato___leaf_mold___000039.jpg,4,leaf_mold
Val/Tomato___leaf_mold/plantvillage___Tomato___leaf_mold___000040.jpg,4,leaf_mold
Val/Tomato___leaf_mold/plantvillage___Tomato___leaf_mold___000041.jpg,4,leaf_mold
Val/Tomato___leaf_mold/plantvillage___Tomato___leaf_mold___000042.jpg,4,leaf_mold
Val/Tomato___leaf_mold/plantvillage___Tomato___leaf_mold___000043.jpg,4,leaf_mold
Val/Tomato___leaf_mold/plantvillage___Tomato___leaf_mold___000044.jpg,4,leaf_mold
Val/Tomato___leaf_mold/plantvillage___Tomato___leaf_mold___000045.jpg,4,leaf_mold
Val/Tomato___leaf_mold/plantvillage___Tomato___leaf_mold___000046.jpg,4,leaf_mold
Val/Tomato___leaf_mold/plantvillage___Tomato___leaf_mold___000047.jpg,4,leaf_mold
Val/Tomato___leaf_mold/plantvillage___Tomato___leaf_mold___000048.jpg,4,leaf_mold
Val/Tomato___leaf_mold/plantvillage___Tomato___leaf_mold___000049.jpg,4,leaf_mold
Val/Tomato___leaf_mold/plantvillage___Tomato___leaf_mold___000050.jpg,4,leaf_mold
Val/Tomato___leaf_mold/plantvillage___Tomato___leaf_mold___000051.jpg,4,leaf_mold
Val/Tomato___leaf_mold/plantvillage___Tomato___leaf_mold___000052.jpg,4,leaf_mold
Val/Tomato___leaf_mold/plantvillage___Tomato___leaf_mold___000053.jpg,4,leaf_mold
Val/Tomato___leaf_mold/plantvillage___Tomato___leaf_mold___000054.jpg,4,leaf_mold
Val/Tomato___leaf_mold/plantvillage___Tomato___leaf_mold___000055.jpg,4,leaf_mold
Val/Tomato___leaf_mold/plantvillage___Tomato___leaf_mold___000056.jpg,4,leaf_mold
